system:index,area_m2,count,crop,date,full,mean,name,valid_frac,.geo
20260807T013649_20260807T013650_T53SPV_10,3960,32,ハナエチゼン 原種,2026-08-07,28,0.5564505352261518,C2,1.1428571428571428,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260807T013649_20260807T013650_T53SPV_11,1810,20,休耕,2026-08-07,15,0.4119130039177646,C3,1.3333333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260807T013649_20260807T013650_T53SPV_12,1870,16,越南315号 原種,2026-08-07,12,0.37702667275003865,C4,1.3333333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260807T013649_20260807T013650_T53SPV_13,3610,42,キヌヒカリ 原原種・原種,2026-08-07,30,0.4119938774792474,C5,1.4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260807T013649_20260807T013650_T53SPV_14,1090,15,休耕,2026-08-07,6,0.5168295331629299,C6,2.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260807T013649_20260807T013650_T53SPV_15,3560,36,いちほまれ 原種,2026-08-07,30,0.42422857780963324,D1,1.2,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260807T013649_20260807T013650_T53SPV_16,1080,12,休耕,2026-08-07,6,0.4214552457321032,D2,2.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260812T013651_20260812T013759_T53SPA_0,3020,28,コシヒカリ 原種,2026-08-12,28,0.7348101581343056,A1,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260812T013651_20260812T013759_T53SPA_1,2950,28,はねうまもち 系統・原原原種・原原種,2026-08-12,21,0.7333017763822688,A2,1.3333333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260812T013651_20260812T013759_T53SPA_2,1740,14,県大3号・はねうまもち 系統・原原原種・原原種,2026-08-12,7,0.6720780937457826,A3,2.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260812T013651_20260812T013759_T53SPA_3,1440,18,"カグラモチ 原原種・原種（A4-1+A4-2, 幅19m）",2026-08-12,14,0.57361707245739,A4,1.2857142857142858,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260812T013651_20260812T013759_T53SPA_4,2189,16,"越南315号・系統・イクヒカリ（A5-1〜3, 幅28m）",2026-08-12,14,0.47380694486630603,A5,1.1428571428571428,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260812T013651_20260812T013759_T53SPA_5,3830,40,コシヒカリ 原種,2026-08-12,27,0.7348322434015262,B1,1.4814814814814814,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260812T013651_20260812T013759_T53SPA_6,4120,50,コシヒカリ 原原種・原種,2026-08-12,36,0.6061761807772802,B2,1.3888888888888888,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260812T013651_20260812T013759_T53SPA_7,3000,29,コシヒカリ 原種,2026-08-12,27,0.7158254565568937,B3,1.0740740740740742,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260812T013651_20260812T013759_T53SPA_8,2420,17,ファイバースノウ 系統・原原原種・原原種,2026-08-12,12,0.6199464104913711,B4,1.4166666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260812T013651_20260812T013759_T53SPA_9,4040,32,あきさかり 原種,2026-08-12,35,0.8506859315300075,C1,0.9142857142857143,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260812T013651_20260812T013759_T53SPA_10,3960,32,ハナエチゼン 原種,2026-08-12,28,0.6191134451395067,C2,1.1428571428571428,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260812T013651_20260812T013759_T53SPA_11,1810,20,休耕,2026-08-12,15,0.5474284237728195,C3,1.3333333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260812T013651_20260812T013759_T53SPA_12,1870,16,越南315号 原種,2026-08-12,12,0.5938234073986588,C4,1.3333333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260812T013651_20260812T013759_T53SPA_13,3610,42,キヌヒカリ 原原種・原種,2026-08-12,30,0.7429114511946593,C5,1.4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260812T013651_20260812T013759_T53SPA_14,1090,15,休耕,2026-08-12,6,0.5193257627826691,C6,2.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260812T013651_20260812T013759_T53SPA_15,3560,36,いちほまれ 原種,2026-08-12,30,0.8431718296218998,D1,1.2,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260812T013651_20260812T013759_T53SPA_16,1080,12,休耕,2026-08-12,6,0.504715259923967,D2,2.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260822T013651_20260822T013930_T53SPV_0,3020,28,コシヒカリ 原種,2026-08-22,28,0.6917662588360446,A1,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260822T013651_20260822T013930_T53SPV_1,2950,28,はねうまもち 系統・原原原種・原原種,2026-08-22,21,0.8655758074918694,A2,1.3333333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260822T013651_20260822T013930_T53SPV_2,1740,14,県大3号・はねうまもち 系統・原原原種・原原種,2026-08-22,7,0.8377527153881846,A3,2.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260822T013651_20260822T013930_T53SPV_3,1440,18,"カグラモチ 原原種・原種（A4-1+A4-2, 幅19m）",2026-08-22,14,0.6708747710785767,A4,1.2857142857142858,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260822T013651_20260822T013930_T53SPV_4,2189,26,"越南315号・系統・イクヒカリ（A5-1〜3, 幅28m）",2026-08-22,14,0.5841439642773876,A5,1.8571428571428572,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260822T013651_20260822T013930_T53SPV_5,3830,40,コシヒカリ 原種,2026-08-22,27,0.6875339466493183,B1,1.4814814814814814,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260822T013651_20260822T013930_T53SPV_6,4120,50,コシヒカリ 原原種・原種,2026-08-22,36,0.5831877345287844,B2,1.3888888888888888,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260822T013651_20260822T013930_T53SPV_7,3000,29,コシヒカリ 原種,2026-08-22,27,0.7444986997713765,B3,1.0740740740740742,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260822T013651_20260822T013930_T53SPV_8,2420,17,ファイバースノウ 系統・原原原種・原原種,2026-08-22,12,0.638939922775499,B4,1.4166666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260822T013651_20260822T013930_T53SPV_9,4040,32,あきさかり 原種,2026-08-22,35,0.8106150214191014,C1,0.9142857142857143,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260822T013651_20260822T013930_T53SPV_10,3960,32,ハナエチゼン 原種,2026-08-22,28,0.1701731197578733,C2,1.1428571428571428,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260822T013651_20260822T013930_T53SPV_11,1810,20,休耕,2026-08-22,15,0.727587900027938,C3,1.3333333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260822T013651_20260822T013930_T53SPV_12,1870,16,越南315号 原種,2026-08-22,12,0.2084726592538809,C4,1.3333333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260822T013651_20260822T013930_T53SPV_13,3610,42,キヌヒカリ 原原種・原種,2026-08-22,30,0.7547791183326511,C5,1.4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260822T013651_20260822T013930_T53SPV_14,1090,15,休耕,2026-08-22,6,0.6012005651049875,C6,2.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260822T013651_20260822T013930_T53SPV_15,3560,36,いちほまれ 原種,2026-08-22,30,0.8372890278155879,D1,1.2,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260822T013651_20260822T013930_T53SPV_16,1080,12,休耕,2026-08-22,6,0.6372114236682497,D2,2.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260824T014111_20260824T014111_T53SPA_0,3020,28,コシヒカリ 原種,2026-08-24,28,0.6686292957747302,A1,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260824T014111_20260824T014111_T53SPA_1,2950,28,はねうまもち 系統・原原原種・原原種,2026-08-24,21,0.8283379754634811,A2,1.3333333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260824T014111_20260824T014111_T53SPA_2,1740,14,県大3号・はねうまもち 系統・原原原種・原原種,2026-08-24,7,0.7902314128111243,A3,2.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260824T014111_20260824T014111_T53SPA_3,1440,18,"カグラモチ 原原種・原種（A4-1+A4-2, 幅19m）",2026-08-24,14,0.6370736722062394,A4,1.2857142857142858,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260824T014111_20260824T014111_T53SPA_4,2189,26,"越南315号・系統・イクヒカリ（A5-1〜3, 幅28m）",2026-08-24,14,0.5796505666040198,A5,1.8571428571428572,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260824T014111_20260824T014111_T53SPA_5,3830,40,コシヒカリ 原種,2026-08-24,27,0.6475563005746395,B1,1.4814814814814814,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260824T014111_20260824T014111_T53SPA_6,4120,50,コシヒカリ 原原種・原種,2026-08-24,36,0.5645339509693312,B2,1.3888888888888888,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260824T014111_20260824T014111_T53SPA_7,3000,29,コシヒカリ 原種,2026-08-24,27,0.7092091602985159,B3,1.0740740740740742,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260824T014111_20260824T014111_T53SPA_8,2420,17,ファイバースノウ 系統・原原原種・原原種,2026-08-24,12,0.6045078446313257,B4,1.4166666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260824T014111_20260824T014111_T53SPA_9,4040,32,あきさかり 原種,2026-08-24,35,0.7692821538658529,C1,0.9142857142857143,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260824T014111_20260824T014111_T53SPA_10,3960,32,ハナエチゼン 原種,2026-08-24,28,0.20258729746493942,C2,1.1428571428571428,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260824T014111_20260824T014111_T53SPA_11,1810,20,休耕,2026-08-24,15,0.7194287627044721,C3,1.3333333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260824T014111_20260824T014111_T53SPA_12,1870,16,越南315号 原種,2026-08-24,12,0.23146151257401015,C4,1.3333333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260824T014111_20260824T014111_T53SPA_13,3610,42,キヌヒカリ 原原種・原種,2026-08-24,30,0.7130319627359215,C5,1.4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260824T014111_20260824T014111_T53SPA_14,1090,15,休耕,2026-08-24,6,0.5911822727220263,C6,2.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260824T014111_20260824T014111_T53SPA_15,3560,36,いちほまれ 原種,2026-08-24,30,0.8006236311574199,D1,1.2,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260824T014111_20260824T014111_T53SPA_16,1080,12,休耕,2026-08-24,6,0.6309256475825259,D2,2.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260824T014111_20260824T014111_T53SPV_0,3020,28,コシヒカリ 原種,2026-08-24,28,0.6694061745964375,A1,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260824T014111_20260824T014111_T53SPV_1,2950,28,はねうまもち 系統・原原原種・原原種,2026-08-24,21,0.8305445286840868,A2,1.3333333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260824T014111_20260824T014111_T53SPV_2,1740,14,県大3号・はねうまもち 系統・原原原種・原原種,2026-08-24,7,0.7922854625967938,A3,2.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260824T014111_20260824T014111_T53SPV_3,1440,18,"カグラモチ 原原種・原種（A4-1+A4-2, 幅19m）",2026-08-24,14,0.6378440405524528,A4,1.2857142857142858,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260824T014111_20260824T014111_T53SPV_4,2189,26,"越南315号・系統・イクヒカリ（A5-1〜3, 幅28m）",2026-08-24,14,0.5797872621788659,A5,1.8571428571428572,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260824T014111_20260824T014111_T53SPV_5,3830,40,コシヒカリ 原種,2026-08-24,27,0.6479724201613514,B1,1.4814814814814814,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260824T014111_20260824T014111_T53SPV_6,4120,50,コシヒカリ 原原種・原種,2026-08-24,36,0.5645297338523195,B2,1.3888888888888888,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260824T014111_20260824T014111_T53SPV_7,3000,29,コシヒカリ 原種,2026-08-24,27,0.7104053085228137,B3,1.0740740740740742,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260824T014111_20260824T014111_T53SPV_8,2420,17,ファイバースノウ 系統・原原原種・原原種,2026-08-24,12,0.6048620079854484,B4,1.4166666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260824T014111_20260824T014111_T53SPV_9,4040,32,あきさかり 原種,2026-08-24,35,0.7709287332132597,C1,0.9142857142857143,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260824T014111_20260824T014111_T53SPV_10,3960,32,ハナエチゼン 原種,2026-08-24,28,0.1994410531834264,C2,1.1428571428571428,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260824T014111_20260824T014111_T53SPV_11,1810,20,休耕,2026-08-24,15,0.7207325928118048,C3,1.3333333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260824T014111_20260824T014111_T53SPV_12,1870,16,越南315号 原種,2026-08-24,12,0.229183634455726,C4,1.3333333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260824T014111_20260824T014111_T53SPV_13,3610,42,キヌヒカリ 原原種・原種,2026-08-24,30,0.7143556058584918,C5,1.4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260824T014111_20260824T014111_T53SPV_14,1090,15,休耕,2026-08-24,6,0.5910263652528168,C6,2.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260824T014111_20260824T014111_T53SPV_15,3560,36,いちほまれ 原種,2026-08-24,30,0.8026174092945566,D1,1.2,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260824T014111_20260824T014111_T53SPV_16,1080,12,休耕,2026-08-24,6,0.6311962467022746,D2,2.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260901T013651_20260901T013649_T53SPA_0,3020,28,コシヒカリ 原種,2026-09-01,28,0.6817513964757107,A1,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260901T013651_20260901T013649_T53SPA_1,2950,28,はねうまもち 系統・原原原種・原原種,2026-09-01,21,0.8534162798748343,A2,1.3333333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260901T013651_20260901T013649_T53SPA_2,1740,14,県大3号・はねうまもち 系統・原原原種・原原種,2026-09-01,7,0.8367997513118298,A3,2.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260901T013651_20260901T013649_T53SPA_3,1440,18,"カグラモチ 原原種・原種（A4-1+A4-2, 幅19m）",2026-09-01,14,0.6960904022808957,A4,1.2857142857142858,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260901T013651_20260901T013649_T53SPA_4,2189,26,"越南315号・系統・イクヒカリ（A5-1〜3, 幅28m）",2026-09-01,14,0.4995116551115967,A5,1.8571428571428572,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260901T013651_20260901T013649_T53SPA_5,3830,40,コシヒカリ 原種,2026-09-01,27,0.3496097070414029,B1,1.4814814814814814,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260901T013651_20260901T013649_T53SPA_6,4120,50,コシヒカリ 原原種・原種,2026-09-01,36,0.38433079830764616,B2,1.3888888888888888,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260901T013651_20260901T013649_T53SPA_7,3000,29,コシヒカリ 原種,2026-09-01,27,0.48614220845275286,B3,1.0740740740740742,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260901T013651_20260901T013649_T53SPA_8,2420,17,ファイバースノウ 系統・原原原種・原原種,2026-09-01,12,0.6861402546649756,B4,1.4166666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260901T013651_20260901T013649_T53SPA_9,4040,32,あきさかり 原種,2026-09-01,35,0.7825885460463856,C1,0.9142857142857143,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260901T013651_20260901T013649_T53SPA_10,3960,32,ハナエチゼン 原種,2026-09-01,28,0.3063022600982035,C2,1.1428571428571428,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260901T013651_20260901T013649_T53SPA_11,1810,20,休耕,2026-09-01,15,0.774077094242251,C3,1.3333333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260901T013651_20260901T013649_T53SPA_12,1870,16,越南315号 原種,2026-09-01,12,0.2855553891537831,C4,1.3333333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260901T013651_20260901T013649_T53SPA_13,3610,42,キヌヒカリ 原原種・原種,2026-09-01,30,0.6764712168381939,C5,1.4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260901T013651_20260901T013649_T53SPA_14,1090,15,休耕,2026-09-01,6,0.6161173663550956,C6,2.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260901T013651_20260901T013649_T53SPA_15,3560,36,いちほまれ 原種,2026-09-01,30,0.7986129503210811,D1,1.2,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260901T013651_20260901T013649_T53SPA_16,1080,12,休耕,2026-09-01,6,0.7441772085935204,D2,2.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260901T013651_20260901T013649_T53SPV_0,3020,28,コシヒカリ 原種,2026-09-01,28,0.6795037798754611,A1,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260901T013651_20260901T013649_T53SPV_1,2950,28,はねうまもち 系統・原原原種・原原種,2026-09-01,21,0.8498691110755432,A2,1.3333333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260901T013651_20260901T013649_T53SPV_2,1740,14,県大3号・はねうまもち 系統・原原原種・原原種,2026-09-01,7,0.8336092544494516,A3,2.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260901T013651_20260901T013649_T53SPV_3,1440,18,"カグラモチ 原原種・原種（A4-1+A4-2, 幅19m）",2026-09-01,14,0.6936364190488752,A4,1.2857142857142858,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260901T013651_20260901T013649_T53SPV_4,2189,26,"越南315号・系統・イクヒカリ（A5-1〜3, 幅28m）",2026-09-01,14,0.4987404846839622,A5,1.8571428571428572,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260901T013651_20260901T013649_T53SPV_5,3830,40,コシヒカリ 原種,2026-09-01,27,0.3510525831243903,B1,1.4814814814814814,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260901T013651_20260901T013649_T53SPV_6,4120,50,コシヒカリ 原原種・原種,2026-09-01,36,0.3852381576732729,B2,1.3888888888888888,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260901T013651_20260901T013649_T53SPV_7,3000,29,コシヒカリ 原種,2026-09-01,27,0.4854755641277097,B3,1.0740740740740742,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260901T013651_20260901T013649_T53SPV_8,2420,17,ファイバースノウ 系統・原原原種・原原種,2026-09-01,12,0.6835117920362741,B4,1.4166666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260901T013651_20260901T013649_T53SPV_9,4040,32,あきさかり 原種,2026-09-01,35,0.7788259127076923,C1,0.9142857142857143,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260901T013651_20260901T013649_T53SPV_10,3960,32,ハナエチゼン 原種,2026-09-01,28,0.30782759378333796,C2,1.1428571428571428,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260901T013651_20260901T013649_T53SPV_11,1810,20,休耕,2026-09-01,15,0.7705309692148777,C3,1.3333333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260901T013651_20260901T013649_T53SPV_12,1870,16,越南315号 原種,2026-09-01,12,0.2876526307006549,C4,1.3333333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260901T013651_20260901T013649_T53SPV_13,3610,42,キヌヒカリ 原原種・原種,2026-09-01,30,0.6741561062449881,C5,1.4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260901T013651_20260901T013649_T53SPV_14,1090,15,休耕,2026-09-01,6,0.6127887200767395,C6,2.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260901T013651_20260901T013649_T53SPV_15,3560,36,いちほまれ 原種,2026-09-01,30,0.795547042204591,D1,1.2,"{""type"":""MultiPoint"",""coordinates"":[]}"
